order_id,user_id,status,created_at,returned_at,shipped_at,delivered_at,num_of_item
31395,25131,Complete,2023-04-29 04:54:00+00:00,,2023-05-02 04:52:00+00:00,2023-05-06 21:25:00+00:00,2
31396,25131,Complete,2023-10-28 04:54:00+00:00,,2023-10-30 07:04:00+00:00,2023-10-31 15:07:00+00:00,1
31412,25140,Complete,2024-01-14 14:35:26.332503+00:00,,2024-01-15 14:44:26.332503+00:00,2024-01-16 10:19:26.332503+00:00,4
31435,25158,Complete,2022-08-27 15:13:00+00:00,,2022-08-29 05:22:00+00:00,2022-08-31 23:54:00+00:00,1
31439,25163,Complete,2023-03-24 07:26:00+00:00,,2023-03-26 22:17:00+00:00,2023-03-30 13:51:00+00:00,4
31442,25165,Complete,2023-07-02 13:29:00+00:00,,2023-07-02 23:18:00+00:00,2023-07-03 05:42:00+00:00,2
31446,25169,Complete,2023-12-12 18:07:00+00:00,,2023-12-14 11:14:00+00:00,2023-12-16 17:59:00+00:00,2
31448,25170,Complete,2024-01-01 08:33:00+00:00,,2024-01-04 06:47:00+00:00,2024-01-06 05:50:00+00:00,2
31449,25170,Complete,2023-11-19 08:33:00+00:00,,2023-11-20 04:29:00+00:00,2023-11-20 21:57:00+00:00,1
31450,25170,Complete,2023-11-29 08:33:00+00:00,,2023-12-01 07:22:00+00:00,2023-12-02 12:34:00+00:00,1
31458,25174,Complete,2024-01-08 02:56:00+00:00,,2024-01-10 18:38:00+00:00,2024-01-15 12:54:00+00:00,1
31475,25184,Complete,2022-08-14 04:37:00+00:00,,2022-08-14 22:47:00+00:00,2022-08-15 21:29:00+00:00,1
31488,25195,Complete,2022-01-13 13:46:00+00:00,,2022-01-13 18:26:00+00:00,2022-01-18 12:57:00+00:00,3
31490,25196,Complete,2022-08-05 06:32:00+00:00,,2022-08-08 04:20:00+00:00,2022-08-10 08:07:00+00:00,1
31526,25220,Complete,2023-09-06 15:43:00+00:00,,2023-09-08 02:12:00+00:00,2023-09-10 12:54:00+00:00,1
31530,25221,Complete,2023-03-28 18:42:00+00:00,,2023-03-31 10:08:00+00:00,2023-04-03 07:43:00+00:00,2
31533,25226,Complete,2023-11-24 13:07:00+00:00,,2023-11-26 23:21:00+00:00,2023-11-26 23:49:00+00:00,1
31539,25230,Complete,2022-01-17 00:34:00+00:00,,2022-01-19 11:13:00+00:00,2022-01-20 09:33:00+00:00,1
31540,25230,Complete,2023-02-15 00:34:00+00:00,,2023-02-17 09:04:00+00:00,2023-02-20 11:59:00+00:00,1
31546,25235,Complete,2023-01-26 02:42:00+00:00,,2023-01-28 07:56:00+00:00,2023-01-31 07:02:00+00:00,2
31547,25236,Complete,2023-12-09 15:06:00+00:00,,2023-12-11 22:07:00+00:00,2023-12-14 06:37:00+00:00,1
31553,25238,Complete,2021-05-12 09:29:00+00:00,,2021-05-12 15:40:00+00:00,2021-05-17 01:26:00+00:00,1
31554,25239,Complete,2022-02-21 00:50:00+00:00,,2022-02-22 16:23:00+00:00,2022-02-24 19:31:00+00:00,1
31556,25241,Complete,2023-01-29 03:40:00+00:00,,2023-02-01 01:06:00+00:00,2023-02-05 08:00:00+00:00,2
31559,25245,Complete,2021-11-17 15:00:00+00:00,,2021-11-19 13:24:00+00:00,2021-11-21 06:39:00+00:00,2
31560,25245,Complete,2023-01-26 15:00:00+00:00,,2023-01-29 05:52:00+00:00,2023-01-31 12:38:00+00:00,1
31563,25248,Complete,2024-01-01 16:30:00+00:00,,2024-01-02 20:13:00+00:00,2024-01-03 06:02:00+00:00,2
31571,25255,Complete,2020-02-22 06:41:00+00:00,,2020-02-22 17:21:00+00:00,2020-02-23 21:58:00+00:00,2
31582,25263,Complete,2022-07-30 07:39:00+00:00,,2022-07-30 15:35:00+00:00,2022-08-01 03:05:00+00:00,1
31602,25284,Complete,2024-01-02 12:33:00+00:00,,2024-01-03 20:25:00+00:00,2024-01-04 05:39:00+00:00,1
31605,25284,Complete,2023-01-17 12:33:00+00:00,,2023-01-19 08:04:00+00:00,2023-01-23 09:55:00+00:00,1
31608,25290,Complete,2022-02-21 11:48:00+00:00,,2022-02-24 02:15:00+00:00,2022-02-27 09:29:00+00:00,1
31615,25295,Complete,2020-02-19 18:40:00+00:00,,2020-02-22 13:55:00+00:00,2020-02-24 00:25:00+00:00,1
31620,25298,Complete,2021-07-24 16:30:00+00:00,,2021-07-27 05:13:00+00:00,2021-07-30 01:24:00+00:00,1
31625,25305,Complete,2022-05-29 02:10:00+00:00,,2022-05-30 13:18:00+00:00,2022-06-01 16:40:00+00:00,1
31634,25313,Complete,2023-04-16 09:11:00+00:00,,2023-04-19 06:03:00+00:00,2023-04-23 09:04:00+00:00,1
31674,25351,Complete,2021-05-02 14:35:00+00:00,,2021-05-03 05:04:00+00:00,2021-05-06 23:07:00+00:00,2
31681,25355,Complete,2020-03-26 17:25:00+00:00,,2020-03-28 23:45:00+00:00,2020-03-31 07:10:00+00:00,1
31682,25355,Complete,2022-02-08 17:25:00+00:00,,2022-02-09 15:33:00+00:00,2022-02-14 11:39:00+00:00,1
31691,25364,Complete,2022-12-24 11:47:00+00:00,,2022-12-25 18:31:00+00:00,2022-12-26 17:04:00+00:00,1
31697,25367,Complete,2021-09-25 04:38:00+00:00,,2021-09-26 08:31:00+00:00,2021-09-27 04:29:00+00:00,2
31701,25374,Complete,2023-12-02 17:24:00+00:00,,2023-12-02 20:44:00+00:00,2023-12-03 05:44:00+00:00,2
31704,25376,Complete,2023-12-04 01:06:00+00:00,,2023-12-05 08:45:00+00:00,2023-12-09 13:12:00+00:00,1
31709,25382,Complete,2022-12-30 17:03:00+00:00,,2022-12-30 17:38:00+00:00,2023-01-03 04:18:00+00:00,1
31746,25406,Complete,2023-04-26 07:32:00+00:00,,2023-04-27 10:27:00+00:00,2023-04-28 14:32:00+00:00,2
31754,25411,Complete,2022-05-19 16:06:00+00:00,,2022-05-19 20:49:00+00:00,2022-05-21 23:44:00+00:00,2
31768,25420,Complete,2020-02-02 09:08:00+00:00,,2020-02-04 22:58:00+00:00,2020-02-05 02:13:00+00:00,1
31778,25430,Complete,2023-10-28 04:19:00+00:00,,2023-10-28 08:48:00+00:00,2023-10-29 08:42:00+00:00,3
31785,25435,Complete,2024-01-05 18:51:00+00:00,,2024-01-06 10:45:00+00:00,2024-01-10 11:41:00+00:00,1
31789,25440,Complete,2023-10-14 12:33:00+00:00,,2023-10-16 22:43:00+00:00,2023-10-21 06:13:00+00:00,2
31799,25446,Complete,2021-08-22 13:59:00+00:00,,2021-08-24 06:57:00+00:00,2021-08-24 15:50:00+00:00,2
31807,25457,Complete,2023-09-25 18:06:00+00:00,,2023-09-27 04:09:00+00:00,2023-09-29 13:28:00+00:00,1
31808,25457,Complete,2022-01-24 18:06:00+00:00,,2022-01-26 08:14:00+00:00,2022-01-27 08:32:00+00:00,3
31820,25468,Complete,2021-09-18 02:25:00+00:00,,2021-09-21 00:57:00+00:00,2021-09-24 15:37:00+00:00,1
31829,25475,Complete,2022-07-26 07:09:00+00:00,,2022-07-27 20:42:00+00:00,2022-08-01 19:15:00+00:00,1
31857,25493,Complete,2021-08-09 05:51:00+00:00,,2021-08-09 20:31:00+00:00,2021-08-10 21:01:00+00:00,1
31858,25494,Complete,2020-01-28 13:07:00+00:00,,2020-01-30 20:55:00+00:00,2020-02-02 12:25:00+00:00,3
31859,25494,Complete,2020-09-12 13:07:00+00:00,,2020-09-12 19:54:00+00:00,2020-09-13 12:42:00+00:00,4
31876,25508,Complete,2022-12-27 17:41:00+00:00,,2022-12-28 05:00:00+00:00,2023-01-01 09:33:00+00:00,4
31916,25541,Complete,2023-06-14 18:56:00+00:00,,2023-06-16 03:02:00+00:00,2023-06-16 07:00:00+00:00,3
31919,25543,Complete,2023-11-22 08:22:00+00:00,,2023-11-23 06:13:00+00:00,2023-11-26 08:03:00+00:00,1
31920,25543,Complete,2023-07-02 08:22:00+00:00,,2023-07-04 15:42:00+00:00,2023-07-04 22:31:00+00:00,1
31925,25548,Complete,2023-04-30 16:16:00+00:00,,2023-05-03 04:17:00+00:00,2023-05-07 16:15:00+00:00,3
31931,25556,Complete,2022-09-29 08:14:00+00:00,,2022-10-01 06:41:00+00:00,2022-10-05 07:31:00+00:00,2
31933,25556,Complete,2023-01-21 08:14:00+00:00,,2023-01-22 21:36:00+00:00,2023-01-25 07:53:00+00:00,1
31934,25557,Complete,2023-07-11 03:34:00+00:00,,2023-07-13 14:24:00+00:00,2023-07-18 12:28:00+00:00,1
31942,25566,Complete,2023-09-05 03:43:00+00:00,,2023-09-06 00:21:00+00:00,2023-09-08 04:38:00+00:00,1
31949,25571,Complete,2022-01-16 16:17:00+00:00,,2022-01-18 01:18:00+00:00,2022-01-20 22:56:00+00:00,2
31950,25572,Complete,2023-11-11 09:08:00+00:00,,2023-11-12 14:05:00+00:00,2023-11-12 22:48:00+00:00,1
31969,25587,Complete,2022-10-28 05:39:00+00:00,,2022-10-31 00:22:00+00:00,2022-11-04 16:15:00+00:00,1
31971,25588,Complete,2023-10-26 16:12:00+00:00,,2023-10-28 17:38:00+00:00,2023-10-30 02:11:00+00:00,1
31998,25609,Complete,2020-10-01 16:48:00+00:00,,2020-10-04 14:00:00+00:00,2020-10-06 16:22:00+00:00,1
32005,25614,Complete,2023-03-31 03:51:00+00:00,,2023-04-02 17:06:00+00:00,2023-04-03 22:41:00+00:00,1
32021,25631,Complete,2022-08-31 14:25:00+00:00,,2022-09-02 18:53:00+00:00,2022-09-06 22:14:00+00:00,1
32031,25641,Complete,2023-12-18 13:47:00+00:00,,2023-12-19 05:10:00+00:00,2023-12-19 14:37:00+00:00,2
32034,25642,Complete,2023-05-18 03:17:00+00:00,,2023-05-18 17:50:00+00:00,2023-05-22 17:53:00+00:00,1
32035,25642,Complete,2023-02-10 03:17:00+00:00,,2023-02-11 21:23:00+00:00,2023-02-12 07:30:00+00:00,1
32040,25646,Complete,2023-10-18 15:41:00+00:00,,2023-10-19 10:34:00+00:00,2023-10-20 11:41:00+00:00,2
32053,25656,Complete,2023-11-25 02:07:00+00:00,,2023-11-25 17:23:00+00:00,2023-11-29 02:59:00+00:00,3
32073,25672,Complete,2023-10-16 04:00:00+00:00,,2023-10-17 12:25:00+00:00,2023-10-17 12:55:00+00:00,1
32088,25688,Complete,2021-12-26 03:51:00+00:00,,2021-12-27 21:09:00+00:00,2022-01-01 14:54:00+00:00,1
32092,25689,Complete,2024-01-15 08:09:44.044986+00:00,,2024-01-18 07:15:44.044986+00:00,2024-01-18 23:52:44.044986+00:00,3
32096,25693,Complete,2023-05-19 09:03:00+00:00,,2023-05-20 13:05:00+00:00,2023-05-21 12:17:00+00:00,4
32101,25695,Complete,2022-11-25 07:06:00+00:00,,2022-11-25 14:58:00+00:00,2022-11-28 02:26:00+00:00,2
32102,25695,Complete,2023-04-22 07:06:00+00:00,,2023-04-22 14:17:00+00:00,2023-04-24 00:44:00+00:00,1
32114,25706,Complete,2022-06-17 18:26:00+00:00,,2022-06-20 09:02:00+00:00,2022-06-20 16:41:00+00:00,1
32125,25716,Complete,2023-04-06 04:27:00+00:00,,2023-04-07 19:33:00+00:00,2023-04-11 20:08:00+00:00,4
32130,25720,Complete,2021-10-06 11:31:00+00:00,,2021-10-06 15:24:00+00:00,2021-10-09 12:43:00+00:00,1
32136,25726,Complete,2020-08-26 04:04:00+00:00,,2020-08-27 06:30:00+00:00,2020-08-30 23:30:00+00:00,2
32137,25729,Complete,2021-06-23 15:32:00+00:00,,2021-06-24 02:42:00+00:00,2021-06-24 03:40:00+00:00,1
32157,25746,Complete,2023-03-07 18:39:00+00:00,,2023-03-08 02:42:00+00:00,2023-03-09 17:48:00+00:00,1
32158,25746,Complete,2022-10-12 18:39:00+00:00,,2022-10-13 15:23:00+00:00,2022-10-17 07:23:00+00:00,3
32166,25751,Complete,2021-11-26 12:04:00+00:00,,2021-11-29 11:39:00+00:00,2021-12-03 16:52:00+00:00,1
32167,25752,Complete,2022-03-05 14:15:00+00:00,,2022-03-06 05:15:00+00:00,2022-03-06 09:15:00+00:00,1
32171,25755,Complete,2023-04-01 17:58:00+00:00,,2023-04-03 12:09:00+00:00,2023-04-05 10:14:00+00:00,1
32187,25773,Complete,2021-10-08 06:21:00+00:00,,2021-10-10 22:22:00+00:00,2021-10-15 16:47:00+00:00,1
32203,25783,Complete,2020-11-25 03:00:00+00:00,,2020-11-27 01:38:00+00:00,2020-11-28 01:27:00+00:00,2
32205,25783,Complete,2020-04-24 03:00:00+00:00,,2020-04-24 03:32:00+00:00,2020-04-28 13:04:00+00:00,1
32213,25789,Complete,2021-03-01 07:47:00+00:00,,2021-03-03 13:11:00+00:00,2021-03-07 16:55:00+00:00,1
32215,25789,Complete,2022-04-29 07:47:00+00:00,,2022-04-29 08:55:00+00:00,2022-05-01 11:18:00+00:00,2
32233,25806,Complete,2020-05-08 14:35:00+00:00,,2020-05-10 07:42:00+00:00,2020-05-13 04:37:00+00:00,2
32248,25817,Complete,2022-12-03 02:15:00+00:00,,2022-12-03 15:26:00+00:00,2022-12-04 18:18:00+00:00,2
32253,25819,Complete,2021-05-28 04:03:00+00:00,,2021-05-29 15:55:00+00:00,2021-05-31 19:12:00+00:00,1
32273,25834,Complete,2020-08-31 11:00:00+00:00,,2020-09-03 06:05:00+00:00,2020-09-06 22:13:00+00:00,1
32292,25851,Complete,2023-09-02 11:29:00+00:00,,2023-09-04 22:24:00+00:00,2023-09-09 13:28:00+00:00,1
32298,25855,Complete,2023-03-05 12:57:00+00:00,,2023-03-05 22:01:00+00:00,2023-03-10 14:13:00+00:00,1
32301,25857,Complete,2023-09-06 03:17:00+00:00,,2023-09-07 21:14:00+00:00,2023-09-09 21:40:00+00:00,1
32302,25858,Complete,2022-04-11 14:30:00+00:00,,2022-04-13 10:04:00+00:00,2022-04-13 22:53:00+00:00,1
32303,25859,Complete,2020-05-05 00:54:00+00:00,,2020-05-05 06:07:00+00:00,2020-05-07 22:35:00+00:00,1
32312,25865,Complete,2023-10-25 07:26:00+00:00,,2023-10-26 22:08:00+00:00,2023-10-27 21:30:00+00:00,1
32317,25869,Complete,2022-08-21 16:21:00+00:00,,2022-08-22 04:04:00+00:00,2022-08-26 22:24:00+00:00,1
32326,25875,Complete,2023-07-25 03:42:00+00:00,,2023-07-26 21:51:00+00:00,2023-07-28 04:49:00+00:00,2
32333,25883,Complete,2023-11-03 04:49:00+00:00,,2023-11-03 18:46:00+00:00,2023-11-08 10:39:00+00:00,2
32334,25883,Complete,2023-05-15 04:49:00+00:00,,2023-05-17 11:12:00+00:00,2023-05-19 04:25:00+00:00,1
32339,25886,Complete,2020-11-28 08:55:00+00:00,,2020-11-30 02:14:00+00:00,2020-12-04 08:59:00+00:00,2
32340,25888,Complete,2023-05-27 15:47:00+00:00,,2023-05-28 19:02:00+00:00,2023-05-30 12:04:00+00:00,1
32342,25890,Complete,2023-08-03 00:00:00+00:00,,2023-08-05 03:42:00+00:00,2023-08-09 17:21:00+00:00,1
32347,25896,Complete,2023-07-30 16:08:00+00:00,,2023-08-01 06:08:00+00:00,2023-08-05 07:56:00+00:00,1
32354,25904,Complete,2021-06-03 10:53:00+00:00,,2021-06-05 13:14:00+00:00,2021-06-09 03:12:00+00:00,1
32357,25907,Complete,2021-11-30 00:11:00+00:00,,2021-12-02 18:45:00+00:00,2021-12-04 04:50:00+00:00,1
32366,25915,Complete,2023-06-22 13:06:00+00:00,,2023-06-24 01:53:00+00:00,2023-06-26 18:09:00+00:00,1
32387,25930,Complete,2020-04-04 04:32:00+00:00,,2020-04-05 13:41:00+00:00,2020-04-08 11:31:00+00:00,1
32395,25936,Complete,2019-12-04 14:58:00+00:00,,2019-12-05 12:13:00+00:00,2019-12-09 02:17:00+00:00,1
32397,25941,Complete,2020-03-17 18:41:00+00:00,,2020-03-19 03:10:00+00:00,2020-03-20 09:27:00+00:00,4
32431,25962,Complete,2020-07-11 05:40:00+00:00,,2020-07-12 22:39:00+00:00,2020-07-14 12:34:00+00:00,2
32436,25967,Complete,2021-08-14 18:23:00+00:00,,2021-08-17 00:51:00+00:00,2021-08-18 03:27:00+00:00,2
32444,25975,Complete,2022-12-02 04:41:00+00:00,,2022-12-04 20:29:00+00:00,2022-12-08 14:26:00+00:00,2
32450,25980,Complete,2023-10-04 11:52:00+00:00,,2023-10-05 08:27:00+00:00,2023-10-05 13:56:00+00:00,2
32451,25981,Complete,2022-02-16 07:53:00+00:00,,2022-02-18 19:20:00+00:00,2022-02-22 22:18:00+00:00,2
32466,25994,Complete,2024-01-05 00:20:00+00:00,,2024-01-07 22:59:00+00:00,2024-01-11 20:33:00+00:00,1
32472,25999,Complete,2023-07-28 13:20:00+00:00,,2023-07-29 14:00:00+00:00,2023-08-03 02:52:00+00:00,1
32476,26002,Complete,2023-09-25 03:36:00+00:00,,2023-09-26 12:15:00+00:00,2023-09-28 04:12:00+00:00,1
32503,26024,Complete,2024-01-09 07:42:00+00:00,,2024-01-09 19:02:00+00:00,2024-01-12 00:15:00+00:00,1
32522,26041,Complete,2023-05-21 11:33:00+00:00,,2023-05-21 19:54:00+00:00,2023-05-21 22:46:00+00:00,1
32530,26048,Complete,2024-01-15 16:32:56.126879+00:00,,2024-01-18 03:01:56.126879+00:00,2024-01-22 14:01:56.126879+00:00,1
32535,26052,Complete,2024-01-11 18:31:00+00:00,,2024-01-13 03:08:00+00:00,2024-01-14 19:58:00+00:00,1
32542,26062,Complete,2021-03-31 06:11:00+00:00,,2021-04-01 06:26:00+00:00,2021-04-05 01:26:00+00:00,1
32543,26063,Complete,2023-09-12 12:39:00+00:00,,2023-09-15 08:16:00+00:00,2023-09-17 05:36:00+00:00,2
32573,26087,Complete,2023-08-11 06:49:00+00:00,,2023-08-12 08:41:00+00:00,2023-08-15 05:30:00+00:00,1
32575,26090,Complete,2022-11-29 12:54:00+00:00,,2022-12-01 00:52:00+00:00,2022-12-05 03:51:00+00:00,1
32576,26090,Complete,2023-02-24 12:54:00+00:00,,2023-02-24 22:52:00+00:00,2023-03-01 10:52:00+00:00,1
32577,26090,Complete,2022-11-22 12:54:00+00:00,,2022-11-22 18:57:00+00:00,2022-11-24 18:16:00+00:00,2
32590,26099,Complete,2019-06-23 18:49:00+00:00,,2019-06-26 08:55:00+00:00,2019-06-30 22:37:00+00:00,1
32593,26102,Complete,2022-12-25 15:13:00+00:00,,2022-12-27 17:27:00+00:00,2022-12-28 07:30:00+00:00,4
32599,26105,Complete,2023-10-14 18:36:00+00:00,,2023-10-16 20:48:00+00:00,2023-10-20 07:55:00+00:00,1
32601,26106,Complete,2022-10-24 08:40:00+00:00,,2022-10-24 23:16:00+00:00,2022-10-26 23:41:00+00:00,2
32603,26108,Complete,2023-10-23 15:43:00+00:00,,2023-10-25 07:37:00+00:00,2023-10-26 03:01:00+00:00,2
32620,26121,Complete,2023-05-11 11:30:00+00:00,,2023-05-14 04:52:00+00:00,2023-05-16 13:26:00+00:00,4
32627,26126,Complete,2023-04-10 03:24:00+00:00,,2023-04-12 20:48:00+00:00,2023-04-14 05:32:00+00:00,1
32637,26133,Complete,2023-04-05 10:28:00+00:00,,2023-04-06 21:58:00+00:00,2023-04-06 23:06:00+00:00,1
32643,26137,Complete,2023-08-11 04:36:00+00:00,,2023-08-12 04:06:00+00:00,2023-08-15 09:43:00+00:00,1
32654,26148,Complete,2023-12-08 08:03:00+00:00,,2023-12-09 08:42:00+00:00,2023-12-11 09:40:00+00:00,2
32656,26149,Complete,2023-12-29 03:24:00+00:00,,2023-12-31 23:38:00+00:00,2024-01-02 13:52:00+00:00,1
32659,26150,Complete,2020-10-04 14:03:00+00:00,,2020-10-07 11:05:00+00:00,2020-10-10 08:50:00+00:00,2
32665,26154,Complete,2021-10-30 16:38:00+00:00,,2021-11-01 13:24:00+00:00,2021-11-04 19:56:00+00:00,2
32666,26154,Complete,2021-12-26 16:38:00+00:00,,2021-12-29 12:55:00+00:00,2021-12-29 15:27:00+00:00,4
32686,26174,Complete,2022-10-11 11:17:00+00:00,,2022-10-12 19:10:00+00:00,2022-10-13 18:33:00+00:00,1
32692,26178,Complete,2021-01-21 05:34:00+00:00,,2021-01-23 08:49:00+00:00,2021-01-25 01:57:00+00:00,1
32724,26205,Complete,2020-05-29 10:31:00+00:00,,2020-05-31 02:07:00+00:00,2020-06-01 08:33:00+00:00,1
32731,26211,Complete,2022-08-22 05:12:00+00:00,,2022-08-24 18:45:00+00:00,2022-08-26 19:24:00+00:00,2
32735,26216,Complete,2023-08-25 18:49:00+00:00,,2023-08-27 12:32:00+00:00,2023-08-27 18:38:00+00:00,1
32736,26216,Complete,2022-08-22 18:49:00+00:00,,2022-08-24 05:09:00+00:00,2022-08-26 16:50:00+00:00,2
32739,26217,Complete,2021-03-25 01:55:00+00:00,,2021-03-25 19:44:00+00:00,2021-03-28 23:16:00+00:00,1
32741,26218,Complete,2023-10-18 11:43:00+00:00,,2023-10-19 06:58:00+00:00,2023-10-22 11:12:00+00:00,1
32743,26222,Complete,2022-01-13 10:27:00+00:00,,2022-01-13 23:40:00+00:00,2022-01-18 16:00:00+00:00,1
32756,26236,Complete,2023-08-14 17:46:00+00:00,,2023-08-14 19:24:00+00:00,2023-08-17 06:58:00+00:00,2
32767,26245,Complete,2022-01-18 14:13:00+00:00,,2022-01-20 23:54:00+00:00,2022-01-24 19:22:00+00:00,2
32773,26250,Complete,2023-10-30 07:33:00+00:00,,2023-10-30 14:29:00+00:00,2023-11-01 07:06:00+00:00,1
32785,26260,Complete,2019-07-22 10:51:00+00:00,,2019-07-22 21:24:00+00:00,2019-07-26 07:17:00+00:00,1
32789,26264,Complete,2022-12-21 06:49:00+00:00,,2022-12-21 06:49:00+00:00,2022-12-22 15:01:00+00:00,1
32814,26279,Complete,2022-11-16 05:19:00+00:00,,2022-11-17 04:31:00+00:00,2022-11-18 06:59:00+00:00,1
32828,26288,Complete,2023-12-18 17:33:00+00:00,,2023-12-20 12:32:00+00:00,2023-12-25 01:13:00+00:00,2
32835,26292,Complete,2021-07-07 09:06:00+00:00,,2021-07-09 01:46:00+00:00,2021-07-11 19:23:00+00:00,1
32836,26293,Complete,2024-01-03 03:22:00+00:00,,2024-01-05 00:49:00+00:00,2024-01-05 23:43:00+00:00,1
32842,26297,Complete,2020-09-14 07:44:00+00:00,,2020-09-16 21:16:00+00:00,2020-09-17 04:41:00+00:00,4
32849,26302,Complete,2023-04-20 07:38:00+00:00,,2023-04-22 01:57:00+00:00,2023-04-22 10:03:00+00:00,1
32852,26304,Complete,2023-08-15 06:12:00+00:00,,2023-08-16 09:32:00+00:00,2023-08-17 15:02:00+00:00,1
32855,26307,Complete,2023-01-04 05:43:00+00:00,,2023-01-06 23:23:00+00:00,2023-01-09 22:21:00+00:00,1
32878,26324,Complete,2022-01-22 07:57:00+00:00,,2022-01-22 18:41:00+00:00,2022-01-25 02:39:00+00:00,4
32898,26343,Complete,2023-02-07 07:56:00+00:00,,2023-02-09 06:18:00+00:00,2023-02-12 22:25:00+00:00,1
32903,26347,Complete,2022-10-09 10:34:00+00:00,,2022-10-11 16:25:00+00:00,2022-10-14 09:56:00+00:00,2
32905,26347,Complete,2023-12-24 10:34:00+00:00,,2023-12-25 13:20:00+00:00,2023-12-27 06:25:00+00:00,1
32919,26361,Complete,2022-04-10 10:17:00+00:00,,2022-04-12 14:42:00+00:00,2022-04-13 09:35:00+00:00,2
32940,26380,Complete,2023-09-19 16:21:00+00:00,,2023-09-21 13:32:00+00:00,2023-09-26 06:31:00+00:00,2
32955,26396,Complete,2020-11-07 00:43:00+00:00,,2020-11-07 12:16:00+00:00,2020-11-09 10:41:00+00:00,2
32963,26403,Complete,2022-11-22 01:51:00+00:00,,2022-11-24 18:37:00+00:00,2022-11-29 16:21:00+00:00,1
32964,26403,Complete,2023-06-18 01:51:00+00:00,,2023-06-18 11:18:00+00:00,2023-06-21 21:15:00+00:00,1
32977,26412,Complete,2022-03-17 14:10:00+00:00,,2022-03-17 14:10:00+00:00,2022-03-21 00:17:00+00:00,1
32995,26423,Complete,2020-03-06 06:31:00+00:00,,2020-03-07 08:20:00+00:00,2020-03-08 19:15:00+00:00,1
32997,26426,Complete,2023-12-12 04:05:00+00:00,,2023-12-14 20:57:00+00:00,2023-12-19 07:24:00+00:00,4
32999,26428,Complete,2023-05-21 02:22:00+00:00,,2023-05-21 02:44:00+00:00,2023-05-21 13:22:00+00:00,1
33021,26443,Complete,2022-04-22 14:59:00+00:00,,2022-04-24 04:28:00+00:00,2022-04-24 14:11:00+00:00,1
33028,26450,Complete,2021-07-12 03:53:00+00:00,,2021-07-12 03:58:00+00:00,2021-07-15 14:47:00+00:00,1
33066,26485,Complete,2021-07-18 09:47:00+00:00,,2021-07-19 03:02:00+00:00,2021-07-20 09:05:00+00:00,3
33070,26489,Complete,2024-01-15 16:20:10.688621+00:00,,2024-01-17 07:58:10.688621+00:00,2024-01-19 01:08:10.688621+00:00,1
33075,26492,Complete,2023-12-23 18:18:00+00:00,,2023-12-23 22:59:00+00:00,2023-12-27 07:20:00+00:00,2
33076,26492,Complete,2023-10-18 18:18:00+00:00,,2023-10-21 14:58:00+00:00,2023-10-21 15:57:00+00:00,1
33090,26504,Complete,2023-02-06 17:01:00+00:00,,2023-02-07 07:31:00+00:00,2023-02-09 16:14:00+00:00,2
33091,26504,Complete,2022-05-22 17:01:00+00:00,,2022-05-23 15:57:00+00:00,2022-05-27 11:52:00+00:00,1
33100,26512,Complete,2021-04-09 16:04:00+00:00,,2021-04-12 01:27:00+00:00,2021-04-16 20:46:00+00:00,1
33107,26517,Complete,2020-09-17 16:43:00+00:00,,2020-09-20 03:07:00+00:00,2020-09-20 06:11:00+00:00,1
33112,26519,Complete,2023-11-20 18:07:00+00:00,,2023-11-20 22:30:00+00:00,2023-11-23 14:14:00+00:00,1
33114,26519,Complete,2023-08-27 18:07:00+00:00,,2023-08-30 06:59:00+00:00,2023-09-01 21:21:00+00:00,1
33119,26525,Complete,2023-10-02 12:33:00+00:00,,2023-10-03 03:30:00+00:00,2023-10-07 21:21:00+00:00,1
33125,26529,Complete,2023-07-01 13:50:00+00:00,,2023-07-02 15:18:00+00:00,2023-07-04 09:45:00+00:00,1
33127,26531,Complete,2022-02-16 16:46:00+00:00,,2022-02-18 06:56:00+00:00,2022-02-20 03:57:00+00:00,1
33130,26534,Complete,2024-01-14 18:12:00+00:00,,2024-01-15 05:28:00+00:00,2024-01-18 05:07:00+00:00,2
33152,26553,Complete,2022-10-11 03:35:00+00:00,,2022-10-13 07:37:00+00:00,2022-10-16 22:20:00+00:00,3
33154,26558,Complete,2023-12-21 12:12:00+00:00,,2023-12-22 20:47:00+00:00,2023-12-26 05:17:00+00:00,1
33163,26565,Complete,2022-02-10 16:43:00+00:00,,2022-02-13 08:58:00+00:00,2022-02-18 00:41:00+00:00,1
33179,26575,Complete,2020-08-05 05:23:00+00:00,,2020-08-06 20:42:00+00:00,2020-08-10 23:10:00+00:00,1
33180,26575,Complete,2022-11-12 05:23:00+00:00,,2022-11-13 02:04:00+00:00,2022-11-15 12:22:00+00:00,3
33190,26583,Complete,2023-12-05 01:15:00+00:00,,2023-12-07 21:26:00+00:00,2023-12-09 11:04:00+00:00,1
33191,26583,Complete,2023-06-03 01:15:00+00:00,,2023-06-03 03:54:00+00:00,2023-06-05 08:37:00+00:00,2
33210,26603,Complete,2022-02-10 09:10:00+00:00,,2022-02-10 14:09:00+00:00,2022-02-13 19:54:00+00:00,1
33212,26604,Complete,2023-11-17 12:25:00+00:00,,2023-11-19 10:11:00+00:00,2023-11-22 20:55:00+00:00,1
33215,26606,Complete,2022-02-27 11:08:00+00:00,,2022-03-02 00:50:00+00:00,2022-03-04 22:35:00+00:00,2
